paperUUID,expertUUID,role,name,lastname
2b1eda8d-ad1a-44cc-9b84-22f3a9121ca4,,Author,Muhammad,Ali Babar
2a1059b0-64d7-4e5f-b4a2-32af326b2af9,,Author,Muhammad,Ali Babar
ed6d28ae-e68a-48de-9ed6-090465b04dfd,,Author,Muhammad,Ali Babar
ed6d28ae-e68a-48de-9ed6-090465b04dfd,,Author,Muhammad Aufeef,Chauhan
44462277-a519-43cb-bace-8d2184bd0ae1,,Author,Muhammad,Ali Babar
44462277-a519-43cb-bace-8d2184bd0ae1,,Author,Mansooreh,Zahedi
ba9de07f-75c3-46e6-b749-6a97e94561ad,,Author,Muhammad,Ali Babar
3b224845-a044-44e1-81d2-2f0429a8d50f,,Author,Muhammad,Ali Babar
3b224845-a044-44e1-81d2-2f0429a8d50f,,Author,Mansooreh,Zahedi
6ebaba16-0b86-40bc-8e97-38f4f2542dbd,,Author,Sarah,Homewood
faf5c9b2-815c-4bc6-868f-ba6e55993f2b,,Author,Teresa,Almeida
3c35d08b-ca56-48e8-9c51-236ad5b435f6,,Author,Teresa,Almeida
13e9b0ae-3f7e-499d-8be6-995c0278b88c,,Author,Teresa,Almeida
5544c80a-01dd-4628-82b8-3ef2c1cdb511,,Author,Teresa,Almeida
3227af59-cfab-403e-8952-59dc684a8857,,Author,Teresa,Almeida
0e529c76-5d8a-4857-b99c-dda14974fe1e,,Author,Teresa,Almeida
cee881ae-7850-48c8-af49-ae9c7ff4d5de,1abda59f-c493-4824-a7b1-7470d66f08d1,Author,Stefan,Heinrich
ee1f44a8-7ea2-452b-981d-b9c898e08265,1abda59f-c493-4824-a7b1-7470d66f08d1,Author,Stefan,Heinrich
9320953a-a3e3-4f23-b053-233a3777beed,4d7fda5a-3cf4-4d39-9daf-1ae192b0e0e7,Author,Rune Møller,Jensen
cf392114-cfe3-43bf-b8d1-5b118253f3a5,,Author,Ahmad Salim,Al-Sibahi
1ea79a5b-31c2-437e-baa7-d4a300e1c496,,Author,Ahmad Salim,Al-Sibahi
1ea79a5b-31c2-437e-baa7-d4a300e1c496,,Author,Aleksandar,Dimovski
1ea79a5b-31c2-437e-baa7-d4a300e1c496,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
d7b4af62-6d8e-4833-b116-2f018c30ee91,,Author,Ahmad Salim,Al-Sibahi
d7b4af62-6d8e-4833-b116-2f018c30ee91,,Author,Aleksandar,Dimovski
d7b4af62-6d8e-4833-b116-2f018c30ee91,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
279e3359-7ec3-4706-9254-fa75979e438d,,Author,Ahmad Salim,Al-Sibahi
279e3359-7ec3-4706-9254-fa75979e438d,,Author,Aleksandar,Dimovski
279e3359-7ec3-4706-9254-fa75979e438d,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
404d2e4b-d22c-43e7-b0ea-8839802df00c,,Author,Ahmad Salim,Al-Sibahi
404d2e4b-d22c-43e7-b0ea-8839802df00c,10003d22-a201-4b64-88e3-b423bc76fcc2,Author,Rasmus Ejlers,Møgelberg
404d2e4b-d22c-43e7-b0ea-8839802df00c,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
1e054600-a425-4d8d-a97c-93dcd93c32d0,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
a30b9df6-bbad-4a06-8e30-b4d2523c71d4,,Author,Ahmad Salim,Al-Sibahi
748e8461-59cd-41c8-96c8-64957a21b308,,Author,Dag,Svanæs
05b6043c-f864-4c8a-acaa-9fa68616ba77,,Author,Dag,Svanæs
2cebd3a0-373a-495d-a9fc-7d2cb4c7dc4c,472021c7-73cc-44ba-a4ef-70cd2bed8601,Author,Thore,Husfeldt
2be1aba3-7ce5-4b96-9b47-51eeafda2cfb,,Author,Roman,Beck
fea959df-5370-484f-92cc-59897c7327e8,,Author,Nico,Wunderlich
0bd66e3e-bc9f-4185-88ad-751b54565429,,Editor,Michael S.,Debus
0bd66e3e-bc9f-4185-88ad-751b54565429,,Author,Miruna,Vozaru
f3d698f9-be84-41b9-b890-2783d9f81a49,,Author,Mads,Frost
f3d698f9-be84-41b9-b890-2783d9f81a49,,Author,Jakob,Bardram
13508f8f-5fd8-4c2d-b5c8-5dec1797ad89,,Author,Paul,Rosero
13508f8f-5fd8-4c2d-b5c8-5dec1797ad89,63342b24-28ec-40c5-a7d9-ec49867dc75d,Author,Pinar,Tözün
735997ee-16a8-4b7b-9886-cc4c68e5df4c,,Author,Paul,Rosero
c7bb80e4-d0ad-46d2-a7bb-dab863b452de,d30b96a8-4f1e-44fa-9bf5-0209bedf0268,Author,Thomas,Hildebrandt
e93cec50-e2c6-4301-9fdb-731825af00d1,,Author,Philippe,Bonnet
e93cec50-e2c6-4301-9fdb-731825af00d1,63342b24-28ec-40c5-a7d9-ec49867dc75d,Author,Pinar,Tözün
6ec8f544-a68c-4ac9-93ed-1a8a1d0cf536,63342b24-28ec-40c5-a7d9-ec49867dc75d,Author,Pinar,Tözün
64bc135f-7034-4191-b5c6-975ba3c36db0,8e5f2a6c-c817-4a90-b48b-d9171743ad0f,Author,Rob,van der Goot
2c83ac10-e410-11de-a523-000ea68e967b,,Author,Rasmus Resen,Amossen
2c83ac10-e410-11de-a523-000ea68e967b,,Author,Rasmus,Pagh
3fc4f96a-1d64-4cf0-97ec-97a7a6c084c8,,Author,Rasmus Resen,Amossen
3fc4f96a-1d64-4cf0-97ec-97a7a6c084c8,,Author,Andrea,Campagna
3fc4f96a-1d64-4cf0-97ec-97a7a6c084c8,,Author,Rasmus,Pagh
cbe5d018-59c0-458f-8405-a38d92e0b3c4,,Author,Rasmus Resen,Amossen
96bcd5b9-5027-4654-9851-48b210bbdf9c,,Author,Rasmus Resen,Amossen
96bcd5b9-5027-4654-9851-48b210bbdf9c,,Author,Rasmus,Pagh
0834bc61-bf12-4be8-88e8-58404935c304,,Author,Rasmus Resen,Amossen
0834bc61-bf12-4be8-88e8-58404935c304,,Author,Andrea,Campagna
0834bc61-bf12-4be8-88e8-58404935c304,,Author,Rasmus,Pagh
319e1efb-739b-40ff-8445-ca8c69c18a51,,Author,Rasmus Resen,Amossen
8f98d3d5-badf-4fcc-8494-026eac4fe68a,bd52cb95-025e-4106-9c13-1345c76dcbfe,Author,Björn Thór,Jónsson
c06bec17-c923-407a-b831-25c6316bd442,bd52cb95-025e-4106-9c13-1345c76dcbfe,Author,Björn Thór,Jónsson
822d3a05-7f07-4a9e-8724-058504f40706,fda8c630-1b0a-4910-ae2a-602850616275,Author,Christoph,Seidl
def1275e-d44f-465c-8a7b-f5682d10c6af,,Author,Sandra,Greiner
def1275e-d44f-465c-8a7b-f5682d10c6af,fda8c630-1b0a-4910-ae2a-602850616275,Author,Christoph,Seidl
cde727af-6072-47c7-ac36-48907b2eae5b,,Author,Philippe,Bonnet
cb39ca19-fd00-44dc-a7d7-6d653e88e46b,,Author,Philippe,Bonnet
7b9e0554-2e5e-4788-a7f4-51e81ffc8537,,Author,Philippe,Bonnet
71ee99a0-50f4-4161-b75e-a0831975ecff,05788d6a-1042-4bf1-8ed7-b11224fb483e,Author,Jonas Haugaard,Jensen
71ee99a0-50f4-4161-b75e-a0831975ecff,5c54c44a-9eaa-4a97-a78a-e853dc73e9d9,Author,Rodrigo Moreno,Garcia
c92586e0-da67-11de-b0f9-000ea68e967b,,Author,Pernille,Bjørn
9eb3df00-97b0-11de-8664-000ea68e967b,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
6177d629-75b3-4898-908b-11abfd738446,,Author,Pernille ,Bjørn
12fb5b76-6621-4330-82f7-7a7fab961435,47a94200-3abe-4354-b5e3-c8ef6f1ba1f2,Author,Claus,Brabrand
12fb5b76-6621-4330-82f7-7a7fab961435,,Author,David Raymond,Christiansen
a3159f41-f1f5-45ec-8b98-81bfbd55a917,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
5fb36dbc-12f6-47c0-8723-1ecf86330c95,,Author,Mikkel Hvidtfeldt,Andersen
a8938ee7-f4c9-4f74-8cd7-d6cb9ff3bb6e,,Author,Mikkel Hvidtfeldt,Andersen
b0dbfd53-b4a9-4d69-8c1a-e23830831737,,Author,Mikkel Hvidtfeldt,Andersen
e5f0c10a-93f9-4b60-a946-5423a5be8422,5e271e6a-7a91-47bd-9f12-3b73f4e0d7ac,Author,Patrick,Bahr
36782524-e44d-4f3c-8fd0-48a074574823,,Author,Mikkel Hvidtfeldt,Andersen
0fb7ad2c-941d-4528-abe9-678f761473fe,3dac6e0e-2770-4c5e-b32a-d7750523516f,Author,Jonas Valbjørn,Andersen
ece7ae06-fc4f-45b3-bffd-50f0acfd5c4e,3dac6e0e-2770-4c5e-b32a-d7750523516f,Author,Jonas Valbjørn,Andersen
13fd42f1-482f-47b1-b182-c4360cdfc202,3dac6e0e-2770-4c5e-b32a-d7750523516f,Author,Jonas Valbjørn,Andersen
6237fbe1-44f1-4b99-8d69-61e74c5adda4,3dac6e0e-2770-4c5e-b32a-d7750523516f,Author,Jonas Valbjørn,Andersen
39663a77-13d1-4a12-b855-4170f30192cb,3dac6e0e-2770-4c5e-b32a-d7750523516f,Author,Jonas Valbjørn,Andersen
1bc57c7c-b9f1-4137-836f-a92815a795da,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
acee5489-bace-4b15-a204-30223e4a980a,f6921641-1f0a-4e24-a3a9-546e3927ab72,Author,Signe Louise,Yndigegn
a87849b8-52ab-491a-ad05-fd69341b0c7a,3dac6e0e-2770-4c5e-b32a-d7750523516f,Author,Jonas Valbjørn,Andersen
f5054eca-e36c-42dc-9a3c-ef9f260c4d77,3dac6e0e-2770-4c5e-b32a-d7750523516f,Author,Jonas Valbjørn,Andersen
c2be36d5-9209-4bd7-8cce-da7b916a5088,3ad26d6b-4619-4a9f-a1b6-8424aab1dd52,Author,Tom,Jenkins
c2be36d5-9209-4bd7-8cce-da7b916a5088,2fa5dc89-7d78-45d0-96c7-e8f39b78dd3e,Author,Anna,Vallgårda
1eeccc6e-b93e-4bce-a628-8b3f95f71bdd,3dac6e0e-2770-4c5e-b32a-d7750523516f,Author,Jonas Valbjørn,Andersen
551f4d3a-85f2-41fe-a7c6-96bb67a54e04,,Author,Mikkel Hvidtfeldt,Andersen
551f4d3a-85f2-41fe-a7c6-96bb67a54e04,,Author,Rikke Gammeltoft,Gerwien
a16928ca-de03-4da4-9990-cdb5e8bf9361,3dac6e0e-2770-4c5e-b32a-d7750523516f,Author,Jonas Valbjørn,Andersen
a16928ca-de03-4da4-9990-cdb5e8bf9361,,Author,Philipp,Hukal
7eaca7f3-c2c9-4f61-90f5-96b0e20b1d56,63342b24-28ec-40c5-a7d9-ec49867dc75d,Author,Pinar,Tözün
ce8939a8-3a78-4f23-84a0-323ae13fbb10,3dac6e0e-2770-4c5e-b32a-d7750523516f,Author,Jonas Valbjørn,Andersen
4b7ccdae-0066-456a-83a9-9647cfc227f8,3dac6e0e-2770-4c5e-b32a-d7750523516f,Author,Jonas Valbjørn,Andersen
027d0cc4-5b8e-4b6e-bc5b-233d8910b96a,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
d7466b29-fb2a-42fc-9551-72b02a189f3e,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
e1b21609-e39f-4f2a-a1bc-e1a5f63eac72,efa39e70-a80a-4780-b151-ba31b01726bb,Author,Per B.,Brockhoff
91512ad8-8141-452f-9058-ce1b9d0f739c,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
d2ffbbec-4905-465d-ba1c-157ff722837d,3dac6e0e-2770-4c5e-b32a-d7750523516f,Author,Jonas Valbjørn,Andersen
a7c2f02f-fe15-486b-9f6e-b6e7edd33251,,Author,Luiz Adolfo,Andrade
4dc80ea1-7999-4cc8-8d69-84a767dba719,0a2a2206-180b-4443-bdb7-92deba889221,Author,Leon Y.,Xiao
134adcf8-6d20-4b44-b5ec-b405b31b8fe3,598de448-af84-43c8-9147-6134a63c9b3c,Author,Bent,Flyvbjerg
b856c46c-1976-4644-815c-d7ceea61fc29,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
c9572d10-830d-11dd-b116-000ea68e967b,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
26ebc910-9464-11dd-8006-000ea68e967b,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
3ce92ef0-e4d7-11de-a523-000ea68e967b,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
58e3f530-0283-11df-a523-000ea68e967b,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
8b633ee9-64dc-4f1b-bf08-cd3a4fd0238a,,Author,Muhammad Ali,Babar
f8c67afd-39ec-48f7-bfae-40f18e4c5fa5,1abda59f-c493-4824-a7b1-7470d66f08d1,Author,Stefan,Heinrich
ed910e60-8328-11dd-b75b-000ea68e967b,,Author,John Paulin,Hansen
7b296e9a-ff1f-4497-9938-30671bc42271,,Author,Roman,Beck
7b296e9a-ff1f-4497-9938-30671bc42271,,Author,Christoph,Müller-Bloch
66268415-328d-4921-ab12-513c7f171949,,Author,Roman,Beck
66268415-328d-4921-ab12-513c7f171949,,Author,Christoph,Müller-Bloch
bb44e671-531e-410d-83ec-758e27c760e3,,Author,Roman,Beck
bb44e671-531e-410d-83ec-758e27c760e3,,Author,Christoph,Müller-Bloch
fdefbb26-7425-4345-b9bb-1d54e335268f,fb4b9d17-f1ec-466b-b222-caba06823edc,Author,Mahsa,Varshosaz
084936af-33c6-4df5-8e4a-d0b404e20059,f2136570-f73c-446f-9fb0-6d9e461e2124,Author,Yvonne,Dittrich
08829e8c-56e9-4a6f-910f-9e6ac6a59773,,Author,Jennifer,Villareale
08829e8c-56e9-4a6f-910f-9e6ac6a59773,e383647f-00d3-41b1-ad95-ff69bdfffb42,Author,Jichen,Zhu
1de27b08-b539-4e09-953a-e4f3b13d3862,3dac6e0e-2770-4c5e-b32a-d7750523516f,Author,Jonas Valbjørn,Andersen
25324824-3ede-4c03-a602-d1c933d30ef9,cfb0029a-04d0-4606-810f-bf6d6777171b,Author,Luigi ,Arminio
25324824-3ede-4c03-a602-d1c933d30ef9,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Author,Luca ,Rossi
cb59c33e-46b4-422e-94a5-a06f8314a5c1,cfb0029a-04d0-4606-810f-bf6d6777171b,Author,Luigi ,Arminio
cb59c33e-46b4-422e-94a5-a06f8314a5c1,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Author,Luca ,Rossi
f7321162-d170-4943-9ad6-bb8e63405ab8,cfb0029a-04d0-4606-810f-bf6d6777171b,Author,Luigi ,Arminio
f7321162-d170-4943-9ad6-bb8e63405ab8,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Author,Luca ,Rossi
b8116f32-1f61-4801-af5c-112b60f11a5c,cfb0029a-04d0-4606-810f-bf6d6777171b,Author,Luigi ,Arminio
e00feb30-c91e-4710-8a7d-7abf9dbcd034,857b3b5b-92d4-43b3-861c-d8efbdbe3b16,Author,Omar Shahbaz,Khan
72ffa658-6e3b-462d-9816-941d87548e49,,Author,Jakob Eyvind,Bardram
e81150e5-a96b-47f2-a205-607979ab8936,,Author,Jakob Eyvind,Bardram
36ad0f52-0498-4caa-8312-d920c5c5c0e6,,Author,Jakob Eyvind,Bardram
c5e902bf-f53a-4e07-8198-97bc86fe4e3e,,Author,Jakob,Bardram
7d9c2038-ebf3-4040-a91f-8e39160a0cd6,,Author,Matthew,Skala
403c2298-0923-48ee-a2b9-e96e6765c90a,,Author,Matthew,Skala
8d61c3ea-6ee8-4f88-860f-4596daae75e4,,Author,Miguel Gonzalez,Duque
3162cddb-6a82-47f5-b6b0-9d29c6207244,8ee88b26-8053-4761-8c8d-91a2941a9df9,Author,Raha,Asadi
3162cddb-6a82-47f5-b6b0-9d29c6207244,1dbd1112-eb47-4406-936c-6807e8845610,Author,Oksana,Kulyk
3162cddb-6a82-47f5-b6b0-9d29c6207244,ce1a5350-f645-4a53-a745-fca8d4f1f030,Author,Elda,Paja
1fd19d8f-3acc-469b-82df-875a1e91149c,8ee88b26-8053-4761-8c8d-91a2941a9df9,Author,Raha ,Asadi
8a8532e7-edb3-4d0b-aa91-3b00e1b254c3,,Author,Per Rådberg,Nagbøl
5a7e6e65-71ab-4c77-81e2-d170c5098b6d,,Author,Per Rådberg,Nagbøl
5e681646-c691-4d77-9850-009f7d618c73,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
90728c42-149d-450b-8a87-f6af9a01ddab,aabb6eb1-afb9-4570-8e8e-4725a423ee5f,Author,Aycan,Aslan
50f1b93e-db5d-4e4c-840b-585938638afe,aabb6eb1-afb9-4570-8e8e-4725a423ee5f,Author,Aycan,Aslan
7faa2f21-151f-4d09-acab-2f999de326ab,aabb6eb1-afb9-4570-8e8e-4725a423ee5f,Author,Aycan,Aslan
8ddd6956-fb45-4b0e-ba12-2360d80d1971,aabb6eb1-afb9-4570-8e8e-4725a423ee5f,Author,Aycan,Aslan
98eb3205-44b5-48d6-8ace-e07232932fa2,aabb6eb1-afb9-4570-8e8e-4725a423ee5f,Author,Aycan,Aslan
34007aeb-f725-4c6b-9121-b839ff67de76,aabb6eb1-afb9-4570-8e8e-4725a423ee5f,Author,Aycan,Aslan
453fbc7b-eabf-454c-b811-f0e8ad5fda4e,aabb6eb1-afb9-4570-8e8e-4725a423ee5f,Author,Aycan,Aslan
2bd43e65-5e35-4e8f-ab77-eb7f00a02920,aabb6eb1-afb9-4570-8e8e-4725a423ee5f,Author,Aycan,Aslan
41d65931-0697-43b9-83dd-52bb40b813fd,aabb6eb1-afb9-4570-8e8e-4725a423ee5f,Author,Aycan,Aslan
b270ca29-9766-4652-8886-2f44177719a2,aabb6eb1-afb9-4570-8e8e-4725a423ee5f,Author,Aycan,Aslan
93e6d752-874b-4845-a746-c7797eb8dfd5,,Author,Noor,Shaker
93e6d752-874b-4845-a746-c7797eb8dfd5,,Author,Georgios N.,Yannakakis
e7d06635-3442-40bd-9855-dd0576f62cdf,,Author,Noor,Shaker
e7d06635-3442-40bd-9855-dd0576f62cdf,,Author,Georgios N.,Yannakakis
28da02c7-6fda-4e9b-8f05-68c9e4b211ae,,Author,Noor,Shaker
28da02c7-6fda-4e9b-8f05-68c9e4b211ae,,Author,Georgios N.,Yannakakis
8e3e4fad-31dc-4a9d-9403-72e7b30462b1,410b0cad-d9fe-48d8-9edc-56ad6eb9c43b,Author,Ratish,Puduppully
26d6bcd6-90e5-4f69-81b3-4f1e3b4d640a,fc57a764-276e-463a-aa68-fa54ffaf31d6,Author,Sergio,Quijano
26d6bcd6-90e5-4f69-81b3-4f1e3b4d640a,9a373ad6-3013-4832-ade1-e3fb60e331b0,Author,Olaya,Álvarez-Tuñón
12901260-9323-4782-865a-f4f0151d04a3,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
e42c2005-9388-491e-b8dc-2188cd68a1ea,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
c59e669c-abd9-47e9-bc97-3ae2b692ad9e,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
c59e669c-abd9-47e9-bc97-3ae2b692ad9e,,Author,Alexander,Faithfull
1136845c-ea3f-4076-8a99-9c86af3cc079,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
ea56a443-a602-4cc9-88d5-b3544dabeac1,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
ea56a443-a602-4cc9-88d5-b3544dabeac1,,Author,Tobias Lybecker,Christiani
ea56a443-a602-4cc9-88d5-b3544dabeac1,,Author,Rasmus,Pagh
ea56a443-a602-4cc9-88d5-b3544dabeac1,,Author,Francesco,Silvestri
6cf67c5c-dfc0-417e-a18a-b97725dee504,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
6cf67c5c-dfc0-417e-a18a-b97725dee504,,Author,Alexander,Faithfull
42df4cfd-992e-45fa-89ba-2653904b149b,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
42df4cfd-992e-45fa-89ba-2653904b149b,,Author,Matteo,Ceccarello
989f6501-78f9-4ce1-ad61-61baa00ece82,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
5357f8c6-75e6-4e58-9516-49392bbe1e34,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
5357f8c6-75e6-4e58-9516-49392bbe1e34,,Author,Matteo,Ceccarello
b7839de0-0ab0-4683-adc9-7ef088229d27,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
b7839de0-0ab0-4683-adc9-7ef088229d27,,Author,Rasmus,Pagh
e2040632-f8d3-4a77-9c92-2aa37204aab7,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
df94bc0c-ec7f-4976-b35e-f89c5dc3a69a,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
5d9a349e-c59c-4405-aa16-7911c335284d,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
87cad4c0-0cbb-463e-a1ec-56af0f1092e3,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
d16af727-dfd3-4bec-a349-9bf16a4a9a65,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
d16af727-dfd3-4bec-a349-9bf16a4a9a65,,Author,Rasmus,Pagh
cbf5feb8-e86a-4b7b-888c-c6f0d762edbb,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
cbf5feb8-e86a-4b7b-888c-c6f0d762edbb,,Author,Rasmus,Pagh
cbf5feb8-e86a-4b7b-888c-c6f0d762edbb,a0e31b8c-3d9c-4b68-834d-d4c06914b69f,Author,Christian Janos,Lebeda
c3cfa9b9-6ea4-45db-9111-e9374b49571a,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
c3cfa9b9-6ea4-45db-9111-e9374b49571a,,Author,Matteo,Ceccarello
f4f6c1a0-35f6-41d1-861c-90d500bf3f38,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
f4f6c1a0-35f6-41d1-861c-90d500bf3f38,,Author,Matti,Karppa
f4f6c1a0-35f6-41d1-861c-90d500bf3f38,,Author,Rasmus,Pagh
d90d723a-ad7a-414f-9704-ed3b9a01c86f,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
d90d723a-ad7a-414f-9704-ed3b9a01c86f,,Author,Rasmus,Pagh
f58e4759-09e5-413f-a7ac-378039ff9626,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
f58e4759-09e5-413f-a7ac-378039ff9626,,Author,Rasmus,Pagh
d6c12c8d-7ee3-459b-8c68-1e2b2c124677,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
712c9f90-b7b3-4ca3-91ed-b67ac1ed9a45,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
712c9f90-b7b3-4ca3-91ed-b67ac1ed9a45,a0e31b8c-3d9c-4b68-834d-d4c06914b69f,Author,Christian Janos,Lebeda
712c9f90-b7b3-4ca3-91ed-b67ac1ed9a45,,Author,Rasmus,Pagh
2f614a4d-55e3-41c3-9da4-2e24956ea893,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
2f614a4d-55e3-41c3-9da4-2e24956ea893,857b3b5b-92d4-43b3-861c-d8efbdbe3b16,Author,Omar Shahbaz,Khan
2f614a4d-55e3-41c3-9da4-2e24956ea893,bd52cb95-025e-4106-9c13-1345c76dcbfe,Author,Björn Thór,Jónsson
6e176300-1ba4-4205-a92a-6a045965e666,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
d71616e7-7500-4871-9598-495ab85000e8,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
20239d14-6dff-4b27-bd57-f85484104308,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
7b976781-3778-4e70-89ab-008192d63047,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
7b976781-3778-4e70-89ab-008192d63047,a0e31b8c-3d9c-4b68-834d-d4c06914b69f,Author,Christian Janos,Lebeda
7b976781-3778-4e70-89ab-008192d63047,,Author,Rasmus,Pagh
fa1f9509-fddd-4c92-b623-61ae0817429f,5f52759c-418a-41b7-bbdb-050492677284,Author,Martin,Aumüller
fa1f9509-fddd-4c92-b623-61ae0817429f,,Author,Francesco,Silvestri
bb6ede3d-4cf9-4369-a92e-883ff6d4c424,,Author,Jose,Abdelnour Nocera
a9aa81a0-63f0-49dd-b287-2680140a8dc9,,Author,Ioana O.,Bercea
a9aa81a0-63f0-49dd-b287-2680140a8dc9,3f05e4ce-6433-4c5a-b72c-aa89422cf431,Author,Nutan,Limaye
6b864f09-53e4-442f-8f88-f3207177aa24,,Author,Roman,Beck
7b69f6b0-832a-11dd-b75b-000ea68e967b,,Author,Anders,Tychsen
c8b32940-832b-11dd-b75b-000ea68e967b,,Author,Anders,Tychsen
81afa465-a8c8-4be6-b513-98766f9a8f76,410df04c-bc1d-4cd3-9726-c35469ddab8c,Author,Aske,Mottelson
6923c60b-1cde-4d6b-8580-37965a9df780,2575c800-642d-4984-9c56-41601cf07a26,Author,Søren,Knudsen
378bb997-96cb-4be8-938b-3deb9eacb4cd,d3b41838-e2bf-4735-b1cd-03f60b49c7e5,Author,Søren,Debois
378bb997-96cb-4be8-938b-3deb9eacb4cd,,Author,Tijs,Slaats
489cd169-736e-4a7d-9d6b-861e0da52d07,22ec9269-2fff-4dbf-a9c7-5037559a15ee,Author,Anders Sundnes,Løvlie
489cd169-736e-4a7d-9d6b-861e0da52d07,,Author,Karin,Ryding
489cd169-736e-4a7d-9d6b-861e0da52d07,,Author,Tim,Wray
de23a365-b22d-4ceb-a1b7-5f3d4408fda2,d3b41838-e2bf-4735-b1cd-03f60b49c7e5,Author,Søren,Debois
58189fd5-b4fe-4f98-89cb-e616e078a057,44c88dce-966d-46f3-88a8-2014e39197b9,Author,Hans-Joachim,Backe
48680004-6e00-4db9-bdca-86e1c55df825,44c88dce-966d-46f3-88a8-2014e39197b9,Author,Hans-Joachim,Backe
238b6c36-50a0-4d87-83da-d616a6b1c3c9,44c88dce-966d-46f3-88a8-2014e39197b9,Author,Hans-Joachim,Backe
4930b089-b0ae-43e7-98f5-86e97132fd04,44c88dce-966d-46f3-88a8-2014e39197b9,Author,Hans-Joachim,Backe
73b79c0a-da37-47d7-a50e-b98e5233872d,44c88dce-966d-46f3-88a8-2014e39197b9,Author,Hans-Joachim,Backe
0634d25c-5986-4725-ac3a-758bf2218954,44c88dce-966d-46f3-88a8-2014e39197b9,Author,Hans-Joachim,Backe
0634d25c-5986-4725-ac3a-758bf2218954,,Author,Espen,Aarseth
ab2a6378-c8b3-4577-98ff-b9bbf21f2096,44c88dce-966d-46f3-88a8-2014e39197b9,Author,Hans-Joachim,Backe
f606a819-2a04-4d82-bfff-eb02f0d1402e,44c88dce-966d-46f3-88a8-2014e39197b9,Author,Hans-Joachim,Backe
ebf5014f-4e6b-4d64-8223-74ef757a42a8,44c88dce-966d-46f3-88a8-2014e39197b9,Author,Hans-Joachim,Backe
82591c5c-0b91-4a2f-82cc-3f207924a842,44c88dce-966d-46f3-88a8-2014e39197b9,Author,Hans-Joachim,Backe
e7b775cb-955b-4cce-9d24-726a92a5873d,44c88dce-966d-46f3-88a8-2014e39197b9,Author,Hans-Joachim,Backe
